instance,variant,threads,seed,generations,best_fitness,best_value,best_feasible_fitness,best_feasible_value,feasible,time_ms
data/instance_small,islands,1,9999,200,3097.2,3130.2,3097.2,3130.2,1,835.094
data/instance_small,islands,2,42,200,3088.94,3115.94,3088.94,3115.94,1,868.032
data/instance_small,islands,2,123,200,3035.05,3099.05,0,0,0,835.143
data/instance_small,islands,2,256,200,3073.73,3100.73,3073.73,3100.73,1,857.481
data/instance_small,islands,2,512,200,3043.79,3115.3,0,0,0,804.372
data/instance_small,islands,2,999,200,3080.69,3113.69,3080.69,3113.69,1,855.891
data/instance_small,islands,2,1337,200,3075.44,3108.44,3075.44,3108.44,1,893.793
data/instance_small,islands,2,2048,200,3097.2,3130.2,3097.2,3130.2,1,848.476
data/instance_small,islands,2,3141,200,3033.46,3100.46,0,0,0,851.501
data/instance_small,islands,2,4096,200,3086.94,3116.94,3086.94,3116.94,1,890.773
data/instance_small,islands,2,5000,200,3062.76,3098.76,3062.76,3098.76,1,790.277
data/instance_small,islands,2,6789,200,3050.68,3080.68,3050.68,3080.68,1,853.946
data/instance_small,islands,2,7654,200,3038.52,3068.52,3038.52,3068.52,1,861.138
data/instance_small,islands,2,8192,200,3084.12,3114.12,3084.12,3114.12,1,890.074
data/instance_small,islands,2,9001,200,3076.3,3103.3,3076.3,3103.3,1,878.506
data/instance_small,islands,2,9999,200,3097.2,3130.2,3097.2,3130.2,1,921.356
data/instance_small,islands,4,42,200,3088.94,3115.94,3088.94,3115.94,1,851.278
data/instance_small,islands,4,123,200,3035.05,3099.05,0,0,0,869.24
data/instance_small,islands,4,256,200,3073.73,3100.73,3073.73,3100.73,1,855.968
data/instance_small,islands,4,512,200,3043.79,3115.3,0,0,0,865.872
data/instance_small,islands,4,999,200,3080.69,3113.69,3080.69,3113.69,1,881.793
data/instance_small,islands,4,1337,200,3075.44,3108.44,3075.44,3108.44,1,856.78
data/instance_small,islands,4,2048,200,3097.2,3130.2,3097.2,3130.2,1,885.693
data/instance_small,islands,4,3141,200,3033.46,3100.46,0,0,0,820.183
data/instance_small,islands,4,4096,200,3086.94,3116.94,3086.94,3116.94,1,860.908
data/instance_small,islands,4,5000,200,3062.76,3098.76,3062.76,3098.76,1,842.249
data/instance_small,islands,4,6789,200,3050.68,3080.68,3050.68,3080.68,1,839.711
data/instance_small,islands,4,7654,200,3038.52,3068.52,3038.52,3068.52,1,865.235
data/instance_small,islands,4,8192,200,3084.12,3114.12,3084.12,3114.12,1,856.971
data/instance_small,islands,4,9001,200,3076.3,3103.3,3076.3,3103.3,1,878.634
data/instance_small,islands,4,9999,200,3097.2,3130.2,3097.2,3130.2,1,870.176
data/instance_small,islands,8,42,200,3052.97,3079.97,3052.97,3079.97,1,699.388
data/instance_small,islands,8,123,200,3088.45,3118.45,3088.45,3118.45,1,739.383
data/instance_small,islands,8,256,200,3056.76,3089.76,3056.76,3089.76,1,745.703
data/instance_small,islands,8,512,200,3051.37,3084.37,3051.37,3084.37,1,743.219
data/instance_small,islands,8,999,200,3039.79,3075.79,3039.79,3075.79,1,699.75
data/instance_small,islands,8,1337,200,3081.54,3113.65,3059.89,3086.89,1,731.202
data/instance_small,islands,8,2048,200,3080.76,3121.35,3078.72,3105.72,1,708.087
data/instance_small,islands,8,3141,200,3088.45,3118.45,3088.45,3118.45,1,747.268
data/instance_small,islands,8,4096,200,3094.23,3130.23,3094.23,3130.23,1,688.009
data/instance_small,islands,8,5000,200,3064.76,3088.76,3064.76,3088.76,1,732.586
data/instance_small,islands,8,6789,200,3088.45,3118.45,3088.45,3118.45,1,728.982
data/instance_small,islands,8,7654,200,3097.2,3130.2,3097.2,3130.2,1,714.837
data/instance_small,islands,8,8192,200,3066,3099,3066,3099,1,750.729
data/instance_small,islands,8,9001,200,3055.61,3085.61,3055.61,3085.61,1,722.944
data/instance_small,islands,8,9999,200,3043.32,3117.3,3024.89,3054.89,1,774.302
data/instance_small,sequential,1,42,168,3035.7,3062.7,3035.7,3062.7,1,927.433
data/instance_small,sequential,1,123,123,2955.88,2979.88,2955.88,2979.88,1,587.148
data/instance_small,sequential,1,256,112,2954.9,3076.75,2833.72,2851.72,1,848.52
data/instance_small,sequential,1,512,200,2968.01,3035.01,2956.31,2980.31,1,1194.43
data/instance_small,sequential,1,999,149,3041.4,3074.4,3041.4,3074.4,1,708.483
data/instance_small,sequential,1,1337,200,3063.86,3113.01,3053.95,3089.95,1,799.12
data/instance_small,sequential,1,2048,200,3001.94,3068.94,2982.12,3012.12,1,733.951
data/instance_small,sequential,1,3141,178,3088.94,3115.94,3088.94,3115.94,1,644.568
data/instance_small,sequential,1,4096,154,3024.37,3105.6,2989.99,3022.99,1,584.681
data/instance_small,sequential,1,5000,124,2995.42,3019.42,2995.42,3019.42,1,482.312
data/instance_small,sequential,1,6789,158,3012.26,3042.26,3012.26,3042.26,1,556.066
data/instance_small,sequential,1,7654,200,3038.39,3111.13,3019.46,3046.46,1,660.649
data/instance_small,sequential,1,8192,200,2980.1,3047.1,2968.77,2992.77,1,663.574
data/instance_small,sequential,1,42,168,3035.7,3062.7,3035.7,3062.7,1,578.256
data/instance_small,sequential,1,123,123,2955.88,2979.88,2955.88,2979.88,1,420.006
data/instance_small,sequential,1,256,112,2954.9,3076.75,2833.72,2851.72,1,346.466
data/instance_small,sequential,1,512,200,2968.01,3035.01,2956.31,2980.31,1,626.293
data/instance_small,sequential,1,999,149,3041.4,3074.4,3041.4,3074.4,1,476.347
data/instance_small,sequential,1,1337,200,3063.86,3113.01,3053.95,3089.95,1,671.889
data/instance_small,sequential,1,2048,200,3001.94,3068.94,2982.12,3012.12,1,597.67
data/instance_small,sequential,1,3141,178,3088.94,3115.94,3088.94,3115.94,1,536.526
data/instance_small,sequential,1,4096,154,3024.37,3105.6,2989.99,3022.99,1,505.023
data/instance_small,sequential,1,5000,124,2995.42,3019.42,2995.42,3019.42,1,386.104
data/instance_small,sequential,1,6789,158,3012.26,3042.26,3012.26,3042.26,1,486.428
data/instance_small,sequential,1,7654,200,3038.39,3111.13,3019.46,3046.46,1,601.388
data/instance_small,sequential,1,8192,200,2980.1,3047.1,2968.77,2992.77,1,585.829
data/instance_small,sequential,1,9001,142,3023.33,3056.33,3023.33,3056.33,1,462.314
data/instance_small,sequential,1,9999,191,3046.33,3119.52,3045.89,3072.89,1,558.908
data/instance_small,parallel,1,42,121,2948.2,2975.2,2948.2,2975.2,1,364.341
data/instance_small,parallel,1,123,200,3008.42,3081.42,2987.94,3017.94,1,621.852
data/instance_small,parallel,1,256,173,3042.34,3075.34,3042.34,3075.34,1,502.977
data/instance_small,parallel,1,512,165,3015.53,3106.59,2976.55,3003.55,1,468.41
data/instance_small,parallel,1,999,200,3058.15,3085.15,3058.15,3085.15,1,599.905
data/instance_small,parallel,1,1337,151,2993.86,3024.41,2991.95,3018.95,1,511.661
data/instance_small,parallel,1,2048,146,3033.71,3066.71,3033.71,3066.71,1,420.782
data/instance_small,parallel,1,3141,200,2995.49,3108,2943.95,2973.95,1,611.297
data/instance_small,parallel,1,4096,148,3016.98,3126.98,3010.61,3034.61,1,427.795
data/instance_small,parallel,1,5000,176,3017.01,3044.01,3017.01,3044.01,1,522.653
data/instance_small,parallel,1,6789,162,3035.37,3111.37,3010.99,3043.99,1,496.018
data/instance_small,parallel,1,7654,200,3040.15,3116.15,3020.94,3050.94,1,638.779
data/instance_small,parallel,1,8192,162,3011.26,3041.26,3011.26,3041.26,1,489.746
data/instance_small,parallel,1,9001,161,3029.58,3182.58,3014.52,3041.52,1,467.86
data/instance_small,parallel,1,9999,142,2972.35,3036.86,2947.98,2968.98,1,421.524
data/instance_small,parallel,2,42,180,3030.46,3060.46,3030.46,3060.46,1,350.189
data/instance_small,parallel,2,123,199,2965.13,3118.13,2944.32,2971.32,1,472.205
data/instance_small,parallel,2,256,189,3080.76,3121.35,3077.81,3104.81,1,342.032
data/instance_small,parallel,2,512,200,3014.04,3044.04,3014.04,3044.04,1,376.665
data/instance_small,parallel,2,999,120,2972.67,3079.67,2821.91,2839.91,1,234.193
data/instance_small,parallel,2,1337,164,3048.21,3124.21,3018.97,3051.97,1,384.119
data/instance_small,parallel,2,2048,200,3019.12,3049.12,3019.12,3049.12,1,448.644
data/instance_small,parallel,2,3141,132,3040.42,3072.23,3039.29,3063.29,1,253.88
data/instance_small,parallel,2,4096,200,3002.36,3029.36,3002.36,3029.36,1,396.061
data/instance_small,parallel,2,5000,200,3020.41,3100.07,3007.96,3028.96,1,440.128
data/instance_small,parallel,2,6789,186,3065.05,3089.05,3065.05,3089.05,1,336.339
data/instance_small,parallel,2,7654,140,3030.93,3097.93,3002.42,3029.42,1,228.722
data/instance_small,parallel,2,8192,148,2984.27,3011.27,2984.27,3011.27,1,332.727
data/instance_small,parallel,2,9001,200,3019.1,3049.1,3019.1,3049.1,1,442.085
data/instance_small,parallel,2,9999,137,2992.62,3102.62,2935.38,2959.38,1,260.402
data/instance_small,parallel,4,42,200,3024.18,3088.18,2970.42,2997.42,1,292.243
data/instance_small,parallel,4,123,152,3061.76,3097.76,3061.76,3097.76,1,210.818
data/instance_small,parallel,4,256,200,3097.2,3130.2,3097.2,3130.2,1,280.973
data/instance_small,parallel,4,512,142,3032.75,3059.75,3032.75,3059.75,1,194.762
data/instance_small,parallel,4,999,171,3016.98,3123.98,2990.04,3014.04,1,251.624
data/instance_small,parallel,4,1337,137,3028.09,3095.52,2978.85,3002.85,1,216.787
data/instance_small,parallel,4,2048,139,3048.29,3078.29,3048.29,3078.29,1,191.187
data/instance_small,parallel,4,3141,200,3094.23,3130.23,3094.23,3130.23,1,311.929
data/instance_small,parallel,4,4096,200,3012.05,3039.05,3012.05,3039.05,1,325.469
data/instance_small,parallel,4,5000,120,2955.04,2997.9,2950.68,2983.68,1,166.024
data/instance_small,parallel,4,6789,200,3085.48,3118.48,3085.48,3118.48,1,318.709
data/instance_small,parallel,4,7654,150,2992.79,3062.79,2969.08,2993.08,1,231.294
data/instance_small,parallel,4,8192,157,2967.06,3034.12,2894.57,2915.57,1,240.723
data/instance_small,parallel,4,9001,200,3058.72,3134.72,3054.62,3087.62,1,311.049
data/instance_small,parallel,4,9999,200,3048.86,3072.86,3048.86,3072.86,1,324.387
data/instance_small,parallel,8,42,200,3055.23,3085.23,3055.23,3085.23,1,290.848
data/instance_small,parallel,8,123,200,3039.67,3114.18,3034.88,3064.88,1,321.28
data/instance_small,parallel,8,256,195,3058.85,3128.85,3052.22,3082.22,1,398.925
data/instance_small,parallel,8,512,200,3043.33,3079.33,3043.33,3079.33,1,265.87
data/instance_small,parallel,8,999,195,3016.1,3133.84,3010.84,3040.84,1,336.795
data/instance_small,parallel,8,1337,177,3051.54,3136.84,3032.39,3059.39,1,247.37
data/instance_small,parallel,8,2048,168,3066.37,3099.37,3066.37,3099.37,1,248.146
data/instance_small,parallel,8,3141,200,3048.15,3121.15,3020.64,3047.64,1,250.815
data/instance_small,parallel,8,4096,129,2910.97,3015.56,2825.19,2840.19,1,201.276
data/instance_small,parallel,8,5000,183,3031.13,3052.13,3031.13,3052.13,1,251.361
data/instance_small,parallel,8,6789,200,2982.33,3107.07,2964.11,2994.11,1,316.577
data/instance_small,parallel,8,7654,146,3044.83,3071.83,3044.83,3071.83,1,238.003
data/instance_small,parallel,8,8192,162,3051.68,3081.68,3051.68,3081.68,1,277.482
data/instance_small,parallel,8,9001,200,3029.68,3114.34,3021.77,3048.77,1,281.018
data/instance_small,parallel,8,9999,184,3032.91,3105.91,3022.82,3052.82,1,233.588
data/instance_small,islands,1,42,200,3088.94,3115.94,3088.94,3115.94,1,976.952
data/instance_small,islands,1,123,200,3035.05,3099.05,0,0,0,942.548
data/instance_small,islands,1,256,200,3073.73,3100.73,3073.73,3100.73,1,973.953
data/instance_small,islands,1,512,200,3043.79,3115.3,0,0,0,895.973
data/instance_small,islands,1,999,200,3080.69,3113.69,3080.69,3113.69,1,860.856
data/instance_small,islands,1,1337,200,3075.44,3108.44,3075.44,3108.44,1,1007.22
data/instance_small,islands,1,2048,200,3097.2,3130.2,3097.2,3130.2,1,880.504
data/instance_small,islands,1,3141,200,3033.46,3100.46,0,0,0,932.759
data/instance_small,islands,1,4096,200,3086.94,3116.94,3086.94,3116.94,1,910.155
data/instance_small,islands,1,5000,200,3062.76,3098.76,3062.76,3098.76,1,853.76
data/instance_small,islands,1,6789,200,3050.68,3080.68,3050.68,3080.68,1,862.731
data/instance_small,islands,1,7654,200,3038.52,3068.52,3038.52,3068.52,1,885.331
data/instance_small,islands,1,8192,200,3084.12,3114.12,3084.12,3114.12,1,808.288
data/instance_small,islands,1,9001,200,3076.3,3103.3,3076.3,3103.3,1,827.174
data/instance_small,islands,1,9999,200,3097.2,3130.2,3097.2,3130.2,1,847.998
data/instance_small,islands,2,42,200,3088.94,3115.94,3088.94,3115.94,1,884.706
data/instance_small,islands,2,123,200,3035.05,3099.05,0,0,0,830.381
data/instance_small,islands,2,256,200,3073.73,3100.73,3073.73,3100.73,1,822.962
data/instance_small,islands,2,512,200,3043.79,3115.3,0,0,0,853.641
data/instance_small,islands,2,999,200,3080.69,3113.69,3080.69,3113.69,1,853.683
data/instance_small,islands,2,1337,200,3075.44,3108.44,3075.44,3108.44,1,878.505
data/instance_small,islands,2,2048,200,3097.2,3130.2,3097.2,3130.2,1,834.41
data/instance_small,islands,2,3141,200,3033.46,3100.46,0,0,0,827.404
data/instance_small,islands,2,4096,200,3086.94,3116.94,3086.94,3116.94,1,833.472
data/instance_small,islands,2,5000,200,3062.76,3098.76,3062.76,3098.76,1,855.235
data/instance_small,islands,2,6789,200,3050.68,3080.68,3050.68,3080.68,1,848.088
data/instance_small,islands,2,7654,200,3038.52,3068.52,3038.52,3068.52,1,812.1
data/instance_small,islands,2,8192,200,3084.12,3114.12,3084.12,3114.12,1,860.584
data/instance_small,islands,2,9001,200,3076.3,3103.3,3076.3,3103.3,1,802.291
data/instance_small,islands,2,9999,200,3097.2,3130.2,3097.2,3130.2,1,849.682
data/instance_small,islands,4,42,200,3088.94,3115.94,3088.94,3115.94,1,806.02
data/instance_small,islands,4,123,200,3035.05,3099.05,0,0,0,811.541
data/instance_small,islands,4,256,200,3073.73,3100.73,3073.73,3100.73,1,838.222
data/instance_small,islands,4,512,200,3043.79,3115.3,0,0,0,878.673
data/instance_small,islands,4,999,200,3080.69,3113.69,3080.69,3113.69,1,835.488
data/instance_small,islands,4,1337,200,3075.44,3108.44,3075.44,3108.44,1,834.905
data/instance_small,islands,4,2048,200,3097.2,3130.2,3097.2,3130.2,1,859.264
data/instance_small,islands,4,3141,200,3033.46,3100.46,0,0,0,860.422
data/instance_small,islands,4,4096,200,3086.94,3116.94,3086.94,3116.94,1,883.403
data/instance_small,islands,4,5000,200,3062.76,3098.76,3062.76,3098.76,1,859.297
data/instance_small,islands,4,6789,200,3050.68,3080.68,3050.68,3080.68,1,859.367
data/instance_small,islands,4,7654,200,3038.52,3068.52,3038.52,3068.52,1,1219.26
data/instance_small,islands,4,8192,200,3084.12,3114.12,3084.12,3114.12,1,935.042
data/instance_small,islands,4,9001,200,3076.3,3103.3,3076.3,3103.3,1,839.509
data/instance_small,islands,4,9999,200,3097.2,3130.2,3097.2,3130.2,1,836.704
data/instance_small,islands,8,42,200,3052.97,3079.97,3052.97,3079.97,1,697.071
data/instance_small,islands,8,123,200,3088.45,3118.45,3088.45,3118.45,1,648.718
data/instance_small,islands,8,256,200,3056.76,3089.76,3056.76,3089.76,1,698.837
data/instance_small,islands,8,512,200,3051.37,3084.37,3051.37,3084.37,1,678.681
data/instance_small,islands,8,999,200,3039.79,3075.79,3039.79,3075.79,1,696.683
data/instance_small,islands,8,1337,200,3081.54,3113.65,3059.89,3086.89,1,653.104
data/instance_small,islands,8,2048,200,3080.76,3121.35,3078.72,3105.72,1,718.953
data/instance_small,islands,8,3141,200,3088.45,3118.45,3088.45,3118.45,1,656.75
data/instance_small,islands,8,4096,200,3094.23,3130.23,3094.23,3130.23,1,711.101
data/instance_small,islands,8,5000,200,3064.76,3088.76,3064.76,3088.76,1,675.023
data/instance_small,islands,8,6789,200,3088.45,3118.45,3088.45,3118.45,1,702.037
data/instance_small,islands,8,7654,200,3097.2,3130.2,3097.2,3130.2,1,664.571
data/instance_small,islands,8,8192,200,3066,3099,3066,3099,1,869.751
data/instance_small,islands,8,9001,200,3055.61,3085.61,3055.61,3085.61,1,665.675
data/instance_small,islands,8,9999,200,3043.32,3117.3,3024.89,3054.89,1,792.565
data/instance_medium,sequential,1,42,200,24212.6,26213.5,0,0,0,5692.61
data/instance_medium,sequential,1,123,200,24362.2,25853.4,0,0,0,5673.5
data/instance_medium,sequential,1,256,200,24688.8,26152.8,0,0,0,5250.53
data/instance_medium,sequential,1,512,200,24690.9,26073.2,0,0,0,5322.63
data/instance_medium,sequential,1,999,173,24120.4,25255.7,0,0,0,4568.6
data/instance_medium,sequential,1,1337,200,24768.6,26659.6,0,0,0,5313.42
data/instance_medium,sequential,1,2048,200,24514.1,26188.1,0,0,0,5208.31
data/instance_medium,sequential,1,3141,200,24783.5,25851.5,0,0,0,5594.95
data/instance_medium,sequential,1,4096,200,24323.7,25948.7,0,0,0,5257.53
data/instance_medium,sequential,1,5000,165,24374.4,25842.4,0,0,0,4512.16
data/instance_medium,sequential,1,6789,176,24301.7,25304.7,0,0,0,4732.56
data/instance_medium,sequential,1,7654,200,24632,25886.5,0,0,0,5419.63
data/instance_medium,sequential,1,8192,200,24319.8,26128.8,0,0,0,5428.61
data/instance_medium,sequential,1,9001,200,24905.6,25785.6,0,0,0,5435.79
data/instance_medium,sequential,1,9999,200,24577.1,26163.5,0,0,0,5306.05
data/instance_medium,parallel,1,42,200,24685.8,26097.8,0,0,0,5239.27
data/instance_medium,parallel,1,123,186,24316.5,25772.1,0,0,0,4853.12
data/instance_medium,parallel,1,256,200,24843.3,26312.6,0,0,0,5238.33
data/instance_medium,parallel,1,512,200,23927.8,25589.8,0,0,0,5247.59
data/instance_medium,parallel,1,999,200,24296,25542.6,0,0,0,5400.74
data/instance_medium,parallel,1,1337,200,24190.8,25652.8,0,0,0,5499.92
data/instance_medium,parallel,1,2048,164,24226.5,25965.5,0,0,0,4511.69
data/instance_medium,parallel,1,3141,184,24284.9,25818.8,0,0,0,4857.45
data/instance_medium,parallel,1,4096,200,24456.5,25798.5,0,0,0,5391.99
data/instance_medium,parallel,1,5000,200,24695,25775,0,0,0,5251.61
data/instance_medium,parallel,1,6789,200,24383.7,25835.7,0,0,0,5422.56
data/instance_medium,parallel,1,7654,171,24186.2,25608.2,0,0,0,4627.07
data/instance_medium,parallel,1,8192,200,24011.1,25815.1,0,0,0,5306.99
data/instance_medium,parallel,1,9001,114,23391.6,24810.6,0,0,0,3156.79
data/instance_medium,parallel,1,9999,166,23972.8,24902.8,0,0,0,4466.11
data/instance_medium,parallel,2,42,200,24448.4,25811.4,0,0,0,2872.16
data/instance_medium,parallel,2,123,200,24388.9,25993.3,0,0,0,3004.57
data/instance_medium,parallel,2,256,200,24160.9,25782.9,0,0,0,2921.96
data/instance_medium,parallel,2,512,200,24559.6,26002.6,0,0,0,2850.35
data/instance_medium,parallel,2,999,200,24813.3,26524.3,0,0,0,2873.7
data/instance_medium,parallel,2,1337,200,24648.3,26045.3,0,0,0,2921.1
data/instance_medium,parallel,2,2048,156,24717.7,26345.7,0,0,0,2379.71
data/instance_medium,parallel,2,3141,200,24612.5,26264.5,0,0,0,2869.33
data/instance_medium,parallel,2,4096,200,24796.9,26242.9,0,0,0,2820.27
data/instance_medium,parallel,2,5000,200,24578.3,26424.3,0,0,0,2903.21
data/instance_medium,parallel,2,6789,200,24162.2,25473.2,0,0,0,2908.17
data/instance_medium,parallel,2,7654,200,24569.3,26127.1,0,0,0,2878.82
data/instance_medium,parallel,2,8192,173,24618.4,26291.4,0,0,0,2521.2
data/instance_medium,parallel,2,9001,200,24395,25537,0,0,0,2892.46
data/instance_medium,parallel,2,9999,200,24042.8,25267.8,0,0,0,2843.52
data/instance_medium,parallel,4,42,200,24533.6,26068.6,0,0,0,1868.81
data/instance_medium,parallel,4,123,200,24386,25789,0,0,0,1874.97
data/instance_medium,parallel,4,256,165,24503.8,26005.8,0,0,0,1525.12
data/instance_medium,parallel,4,512,197,24542.5,25758.5,0,0,0,1814.22
data/instance_medium,parallel,4,999,200,24674.2,25979.2,0,0,0,1903.54
data/instance_medium,parallel,4,1337,164,24372.6,25437.6,0,0,0,1518.04
data/instance_medium,parallel,4,2048,198,24053.8,25394.8,0,0,0,1948.21
data/instance_medium,parallel,4,3141,200,24591,26120,0,0,0,1850.36
data/instance_medium,parallel,4,4096,200,24285.4,26036.4,0,0,0,1860.9
data/instance_medium,parallel,4,5000,175,24565,26135,0,0,0,1634.29
data/instance_medium,parallel,4,6789,200,24980.7,26785.7,0,0,0,1859.6
data/instance_medium,parallel,4,7654,200,24625,25755,0,0,0,1856.95
data/instance_medium,parallel,4,8192,200,24186.6,25424.2,0,0,0,1858.93
data/instance_medium,parallel,4,9001,154,24209.8,25846.8,0,0,0,1437.54
data/instance_medium,parallel,4,9999,200,24319.1,25572.1,0,0,0,1871.68
data/instance_medium,parallel,8,42,200,25115.9,26245.9,0,0,0,1152.47
data/instance_medium,parallel,8,123,200,24428.1,25987.7,0,0,0,1298.51
data/instance_medium,parallel,8,256,200,24458.9,25655.9,0,0,0,1263.57
data/instance_medium,parallel,8,512,188,24471.8,25868.8,0,0,0,1177.08
data/instance_medium,parallel,8,999,200,23963.7,25520.7,0,0,0,1309.82
data/instance_medium,parallel,8,1337,200,24899.1,26216.1,0,0,0,1385.68
data/instance_medium,parallel,8,2048,127,23932.5,25102.5,0,0,0,825.514
data/instance_medium,parallel,8,3141,200,24915.3,26300.3,0,0,0,1249.82
data/instance_medium,parallel,8,4096,200,24168.3,25650.1,0,0,0,1265.06
data/instance_medium,parallel,8,5000,200,25019.3,26425.8,0,0,0,1378.71
data/instance_medium,parallel,8,6789,200,25208.7,26216.3,0,0,0,1447.18
data/instance_medium,parallel,8,7654,200,24457.9,25805.9,0,0,0,1282.92
data/instance_medium,parallel,8,8192,200,24559.6,25818.6,0,0,0,1294.45
data/instance_medium,parallel,8,9001,200,23980.7,25356.7,0,0,0,1264.5
data/instance_medium,parallel,8,9999,200,24415.1,26181.1,0,0,0,1585.01
data/instance_medium,islands,1,42,200,25289.7,26659.7,0,0,0,22977.7
data/instance_medium,islands,1,123,200,24755,26138,0,0,0,8976.52
data/instance_medium,islands,1,256,200,24971.7,26623.7,0,0,0,6876.79
data/instance_medium,islands,1,512,200,24795.7,26198.7,0,0,0,6568.92
data/instance_medium,islands,1,999,200,25220.3,26605.5,0,0,0,6636.5
data/instance_medium,islands,1,1337,200,25045.6,26488.6,0,0,0,6773.63
data/instance_medium,islands,1,2048,200,25053.3,26419.3,0,0,0,6611.58
data/instance_medium,islands,1,3141,200,24952.4,26404.4,0,0,0,6788.44
data/instance_medium,islands,1,4096,200,25034,26464,0,0,0,6602.09
data/instance_medium,islands,1,5000,200,24908.7,26157.7,0,0,0,6581.27
data/instance_medium,islands,1,6789,200,25325.7,26785,0,0,0,6608.02
data/instance_medium,islands,1,7654,200,24908.5,25939.5,0,0,0,6636.66
data/instance_medium,islands,1,8192,200,25108.5,26806.5,0,0,0,6638.24
data/instance_medium,islands,1,9001,200,25088.8,26374.8,0,0,0,6622.71
data/instance_medium,islands,1,9999,200,24989.5,26065,0,0,0,6688.37
data/instance_medium,islands,2,42,200,25289.7,26659.7,0,0,0,6749.78
data/instance_medium,islands,2,123,200,24755,26138,0,0,0,6935.4
data/instance_medium,islands,2,256,200,24971.7,26623.7,0,0,0,6717.03
data/instance_medium,islands,2,512,200,24795.7,26198.7,0,0,0,6745.39
data/instance_medium,islands,2,999,200,25220.3,26605.5,0,0,0,6812.42
data/instance_medium,islands,2,1337,200,25045.6,26488.6,0,0,0,6658.82
data/instance_medium,islands,2,2048,200,25053.3,26419.3,0,0,0,6571.76
data/instance_medium,islands,2,3141,200,24952.4,26404.4,0,0,0,6580.51
data/instance_medium,islands,2,4096,200,25034,26464,0,0,0,6646.54
data/instance_medium,islands,2,5000,200,24908.7,26157.7,0,0,0,6664.12
data/instance_medium,islands,2,6789,200,25325.7,26785,0,0,0,6691.93
data/instance_medium,islands,2,7654,200,24908.5,25939.5,0,0,0,6704.12
data/instance_medium,islands,2,8192,200,25108.5,26806.5,0,0,0,6706.27
data/instance_medium,islands,2,9001,200,25088.8,26374.8,0,0,0,6684.38
data/instance_medium,islands,2,9999,200,24989.5,26065,0,0,0,6600.55
data/instance_medium,islands,4,42,200,25289.7,26659.7,0,0,0,6647.31
data/instance_medium,islands,4,123,200,24755,26138,0,0,0,6921.99
data/instance_medium,islands,4,256,200,24971.7,26623.7,0,0,0,6684.48
data/instance_medium,islands,4,512,200,24795.7,26198.7,0,0,0,6651.32
data/instance_medium,islands,4,999,200,25220.3,26605.5,0,0,0,6577.63
data/instance_medium,islands,4,1337,200,25045.6,26488.6,0,0,0,6571.24
data/instance_medium,islands,4,2048,200,25053.3,26419.3,0,0,0,6578.03
data/instance_medium,islands,4,3141,200,24952.4,26404.4,0,0,0,6638.63
data/instance_medium,islands,4,4096,200,25034,26464,0,0,0,6816.73
data/instance_medium,islands,4,5000,200,24908.7,26157.7,0,0,0,6773.33
data/instance_medium,islands,4,6789,200,25325.7,26785,0,0,0,6666.57
data/instance_medium,islands,4,7654,200,24908.5,25939.5,0,0,0,6658.21
data/instance_medium,islands,4,8192,200,25108.5,26806.5,0,0,0,6701.34
data/instance_medium,islands,4,9001,200,25088.8,26374.8,0,0,0,6792.47
data/instance_medium,islands,4,9999,200,24989.5,26065,0,0,0,6655.4
data/instance_medium,islands,8,42,200,25132.8,26406.8,0,0,0,4684.65
data/instance_medium,islands,8,123,200,25134.2,26567.2,0,0,0,4963.74
data/instance_medium,islands,8,256,200,25217.5,26777.5,0,0,0,4814.89
data/instance_medium,islands,8,512,200,25054,26445,0,0,0,4835.9
data/instance_medium,islands,8,999,200,24854.5,26140.5,0,0,0,4916.5
data/instance_medium,islands,8,1337,200,24931.4,26589.4,0,0,0,4946.12
data/instance_medium,islands,8,2048,200,24780.6,26383.7,0,0,0,4888.82
data/instance_medium,islands,8,3141,200,25508.8,26622.8,0,0,0,4832.2
data/instance_medium,islands,8,4096,200,24839.9,26125.9,0,0,0,4907.91
data/instance_medium,islands,8,5000,200,24907.8,26316.8,0,0,0,4905.45
data/instance_medium,islands,8,6789,200,25204.8,26333.8,0,0,0,4907.4
data/instance_medium,islands,8,7654,200,25037.2,26322.7,0,0,0,5161.85
data/instance_medium,islands,8,8192,200,24781,26356,0,0,0,4888.28
data/instance_medium,islands,8,9001,200,24903.9,26401.1,0,0,0,4879.88
data/instance_medium,islands,8,9999,200,24596.9,26208.9,0,0,0,9900.17
data/instance_large,sequential,1,42,200,142640,228229,0,0,0,119996
data/instance_large,sequential,1,123,200,143809,227447,0,0,0,51478.2
data/instance_large,sequential,1,256,200,159995,226664,0,0,0,51282
data/instance_large,sequential,1,512,200,151647,222916,0,0,0,50151.5
data/instance_large,sequential,1,999,193,150154,227342,0,0,0,49278.4
data/instance_large,sequential,1,1337,200,149069,229297,0,0,0,137592
data/instance_large,sequential,1,2048,200,145093,226276,0,0,0,99277.1
data/instance_large,sequential,1,3141,200,151442,224333,0,0,0,51030.5
data/instance_large,sequential,1,4096,200,158531,223253,0,0,0,51543.6
data/instance_large,sequential,1,5000,200,148312,228735,0,0,0,51655.4
data/instance_large,sequential,1,6789,200,147976,230022,0,0,0,51317.9
data/instance_large,sequential,1,7654,200,155851,227937,0,0,0,51321.9
data/instance_large,sequential,1,8192,200,145241,225134,0,0,0,50439.9
